Released_Year,Certificate,Runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Title_Encoded,Commercial_Impact,Entertainment_Quality,Cultural_Significance,Critical_Intensity
2013,8,-0.5113301258876997,0.2727272727272734,0.8746736292428199,6,5,4,1,1,-0.43138636849357437,-0.8063278698749373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,99,-0.8161764157109275,1.4114773813274721,831.1446352965913,-0.37297629890218303
2014,14,0.3739233852464437,0.2727272727272734,0.4778067885117494,3,1,4,1,1,1.6128164245351513,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,983,2.1702642317143734,0.5083988858095871,832.436466351439,0.020441687793328445
2011,1,1.3361554625661647,0.2727272727272734,0.6240208877284597,2,1,2,1,1,-0.8236652504672021,-0.96950723753351,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,-1.0486605898091228,0.86441055675004,831.7479635717707,0.049113796303674004
2011,12,-0.8577336737227992,0.2727272727272734,0.7702349869451697,1,1,1,4,1,-0.07971104456139455,-0.05840483145560188,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,746,-0.3514532955825912,-0.23225691704830884,832.0446598307034,-0.33766410653167583
2014,14,-0.3573729935165442,0.2727272727272734,0.3942558746736293,2,6,1,2,1,1.377126475530888,1.077780436296503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,249,1.670341709563004,1.77609155687372,832.8003569927777,0.04869144168973416
2012,14,0.18147696978249953,0.2727272727272734,0.8746736292428199,3,2,1,1,1,-0.6221461831405597,-0.8344618414827918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,56,-0.9074108732648902,0.744848859817272,831.7491042733325,-0.37297629890218303
2019,8,2.5293232384426187,0.2727272727272734,0.8746736292428199,10,11,3,4,1,0.2914042927351657,-0.8291320922759001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,815,-0.5256158026474669,4.382388110673955,832.5890461674085,-0.03563546538554323
2009,1,1.259176896380587,0.2727272727272734,0.7911227154046998,1,1,1,1,1,-0.6202924995777155,-0.9296958064452713,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,943,-0.9472114995867233,0.8359296230748037,831.2107512811846,-0.007385711489137511
2009,8,-0.9732015230011657,0.2727272727272734,0.31070496083550925,1,1,1,1,1,0.33254817981514484,-0.8698522330420501,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,540,-0.525870254257446,0.009982546492953298,831.3512486262148,-0.18229046010144417
2008,8,-0.3188837104237554,0.2727272727272734,0.6240208877284597,1,1,1,1,1,-0.17837039418808917,-0.9289300646894881,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,439,-0.7632935870302049,0.25207048273246113,830.8457199382841,0.049113796303674004
2009,1,-0.3958622766093331,0.2727272727272734,0.6031331592689295,1,1,1,1,1,1.527779677091571,1.3936679170252086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,226,1.494643033023709,0.22358954905722495,831.0092275878037,0.3485891021046472
2008,14,-0.5113301258876997,0.2727272727272734,0.5822454308093994,3,1,2,1,1,0.15216110510492575,-0.43556924743988956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,909,-0.4158007495511199,0.1808681485443706,830.179024457794,-0.2741021602647628
2007,12,0.6048590838031768,0.2727272727272734,0.5613577023498695,2,3,1,1,1,-0.8010858070687281,-0.9639409406569496,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,394,-1.0369089035436223,0.9241854391727301,830.1106893738264,-0.26703972179066143
2014,1,1.6440697273084754,0.2727272727272734,1.0000000000000002,6,1,3,2,1,0.3340508467033228,-0.4530950524193957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,-0.3477028348291237,0.9783342914509848,831.5218837999292,-0.4153509297467917
2007,1,-0.3573729935165442,0.2727272727272734,0.9373368146214098,1,1,1,1,1,-0.7659644195642022,-0.9480855157578889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1.0155635220200339,0.23783001589484307,830.3401912503533,-0.3941636143244873
2009,14,0.18147696978249953,0.2727272727272734,0.6240208877284597,3,3,2,1,1,1.2877237116956728,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,716,2.0352080250407902,1.0525011680130474,830.3242063666576,-0.02899538152538167
2008,8,-0.5883086920732773,0.2727272727272734,0.31070496083550925,2,1,2,2,1,0.5501864061233704,-0.8136419230027343,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,371,-0.41150862532728305,-0.13257364918498207,830.597892321101,0.15505037341519562
2007,1,-1.3580943539290542,0.2727272727272734,0.5613577023498695,1,1,1,1,1,-0.3025435288531642,-0.028008268119596298,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,848,-0.4310773393572956,-0.13242212188322786,830.4501456942901,-0.26703972179066143
2006,14,0.7203269330815433,0.2727272727272734,0.7702349869451697,8,1,1,1,1,-0.3818732973277329,-0.6909089947848637,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,481,-0.10735378643554389,0.6365630873481501,827.5989656642066,-0.07843245084409173
2006,8,-0.2034158611453889,0.2727272727272734,0.24804177545691908,1,1,1,1,1,-0.5661412754971832,-0.9256917430497903,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,779,-0.5501517437081722,0.29479188324531547,830.1278744129205,-0.16110314467913983
2012,12,0.18147696978249953,0.2727272727272734,0.5613577023498695,4,1,1,1,2,1.3010229052571844,1.5847716736650932,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,484,1.295026252137343,0.4371965516214966,831.5012766561495,-0.26703972179066143
2009,5,-1.3580943539290542,0.2727272727272734,0.6449086161879896,6,2,4,1,1,-0.2016913110117008,-0.5426455105416811,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0.057894032717689226,-0.449287257147854,829.2997288250475,-0.2952894756870672
2005,12,0.2584555359680772,0.2727272727272734,0.6031331592689295,2,1,1,1,1,-0.8651522662066865,-0.05170385288367816,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143,-0.6749015571133908,0.18071662124261637,829.2706722440887,-0.2811645987388643
2004,6,-0.9732015230011657,0.2727272727272734,0.08093994778067892,1,1,1,1,1,-0.7627894934618841,-0.8979734791136189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-0.9928962537433377,0.009982546492953298,829.3489430853699,-0.10460363688632833
2008,14,0.14298768668971068,0.2727272727272734,0.5613577023498695,1,3,2,1,1,2.371449240653757,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,387,2.485429925550358,1.0382607011754292,830.607544763591,-0.007808066103077327
2004,14,-0.8962229568155881,0.2727272727272734,0.4986945169712793,3,2,2,1,1,1.0310200903024018,-0.695271030380327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,677,0.1321328802944186,0.061154924309848396,828.2913579247191,-0.2458524063683571
2004,8,-0.049458728774233525,0.2727272727272734,0.5404699738903394,2,1,1,1,1,-0.7868676597409554,-0.05120881858929179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,297,-0.6421681847747751,0.35175375059578795,828.8750980000947,-0.25997728331655995
2003,1,0.6048590838031768,0.2727272727272734,0.6657963446475197,8,3,1,3,1,0.6649018106103598,0.8717358975633195,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,554,0.3541381627024906,1.2091463032268466,826.3878086113498,0.034988919355471146
2004,12,0.7588162161743321,0.2727272727272734,0.6240208877284597,6,6,7,5,1,1.1897427313728275,2.021436099146718,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,342,1.728277094696329,2.1890650951646453,827.2363374820156,-0.2882270372129658
2002,6,-0.08794801186702236,0.2727272727272734,0.6866840731070496,2,2,2,1,1,-0.3030404738083097,0.12651106155869868,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,988,0.5670835143880072,0.6451655919539452,827.7480370539142,-0.050182696947685956
2002,8,-0.3958622766093331,0.2727272727272734,0.7075718015665797,3,1,1,1,1,-0.5763917511989533,-0.7823981740389157,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,327,-0.8662229994445003,0.22358954905722495,827.658973068581,-0.31647679110937155
2001,8,-0.9347122399083768,0.2727272727272734,0.6657963446475197,1,1,1,1,1,-0.8133201185834995,-0.9506623959375978,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,564,-1.0363347078328855,-0.26073785072354505,827.9362028852959,-0.30235191416116863
2001,12,-0.2803944273309666,0.2727272727272734,0.1853785900783289,1,1,1,1,1,-0.8201077556295736,-0.9518855409325079,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,-0.4799927120294024,-0.07324562983620572,827.8201993149769,0.4566566599473884
2002,14,-0.1264372949598112,0.2727272727272734,0.33159268929503916,2,2,5,2,2,1.0173028319373552,1.5167383379224477,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,756,1.3350003750973483,0.630925125116327,827.8518829176323,0.4404008022679659
2000,8,-0.3188837104237554,0.2727272727272734,0.5822454308093994,1,2,1,1,1,-0.7931938479001087,-0.947359669172133,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,568,-1.0265664711202827,0.5597227909282365,827.5467372215205,0.4337607184078044
2006,1,-0.5113301258876997,0.2727272727272734,0.6657963446475197,6,1,2,3,4,0.845115348987036,-0.24497713101130755,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165,0.32613129121230305,0.1808681485443706,828.3084212062276,-0.30235191416116863
2000,1,-0.010969445681444688,0.2727272727272734,0.7911227154046998,1,1,1,1,1,0.0069072499219740985,-0.3067130243946945,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,-0.048393253408987535,0.0810333533792896,827.4856514193335,-0.3447265450057773
2001,8,0.9512626316382763,0.2727272727272734,0.6866840731070496,5,2,1,1,1,0.2807988563511489,-0.8246261271824157,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,546,-0.5281021242276277,1.0296581965696343,826.5722690232221,0.061107692520657356
1999,12,-1.16564793846511,0.2727272727272734,0.7493472584856398,2,1,2,1,1,1.0912174780038706,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,1.6873458573722389,-0.6857372311555389,826.4880113593078,-0.3306016680575744
1997,8,1.259176896380587,0.2727272727272734,0.6866840731070496,3,2,2,1,1,-0.04481052148137774,-0.43221320436001914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,-0.4962007429580749,1.143581931270579,825.5955817255491,-0.30941435263527006
1995,12,-0.4343515597021219,0.2727272727272734,0.4778067885117494,1,1,1,1,1,-0.7844302630561945,-0.05118541325440417,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,526,-0.641145624089247,-0.1302074971866782,825.5077801993634,-0.23878996789425566
1994,1,-0.7807551075372214,0.2727272727272734,0.5195822454308094,1,1,1,1,1,-0.8647026493425072,-0.9273125508240941,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,585,-1.0477337260149249,0.08118488068104388,825.0816630542759,0.08442598867418123
1993,8,-0.1264372949598112,0.2727272727272734,0.14360313315926887,2,1,3,2,1,-0.17320768826518917,-0.7210775586869193,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,937,-0.6726013386539635,0.32327281692055176,824.4382611930988,0.21154988120800716
1993,12,-1.0886693722795322,0.2727272727272734,0.6866840731070496,4,1,1,1,1,-0.63497998380757,-0.9452377985213493,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,932,-0.9599343139782708,-0.03273885401990104,823.6005254664849,-0.30941435263527006
1993,1,-1.0886693722795322,0.2727272727272734,0.5613577023498695,2,1,1,1,1,-0.8531112110633605,-0.05165607046007233,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0.2626614895428435,-0.3722954334261861,824.0595886733755,-0.007808066103077327
1993,1,0.8357947823599098,0.2727272727272734,0.2689295039164492,3,10,2,1,1,-0.1965483251267034,-0.21641752908691705,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,152,-0.4673072150173475,3.4481552616229827,824.0621533913228,0.5396972955193259
1990,12,-0.6652872582588549,0.2727272727272734,0.4569190600522193,3,8,1,1,1,0.775128934470718,0.1807753056631505,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,250,0.10557398522379302,2.2774724385643257,822.7654762154041,-0.23172752942015418
1989,12,-0.7422658244444327,0.2727272727272734,0.9373368146214098,3,4,1,1,1,-0.7208015887596737,-0.6707095791826289,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,551,-0.8786359121074061,1.018382272105988,822.5299151304952,-0.3941636143244873
1989,6,-0.7037765413516438,0.2727272727272734,0.5195822454308094,9,1,1,1,1,-0.7736749543841178,-0.5988714513040229,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,-0.8699977383522186,-0.1752950496978364,820.2965125673154,-0.2529148448424586
1987,1,-0.1264372949598112,0.2727272727272734,0.5613577023498695,3,3,2,3,1,0.12229313569765178,0.5880763898725336,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,900,0.0078752550261037,0.9385774333121024,821.4932333603603,0.44082315688190576
1986,6,-0.5883086920732773,0.2727272727272734,0.7911227154046998,9,3,1,1,1,-0.7243511955821413,-0.1522636610548986,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,335,-0.6592468813434904,0.4827309672065686,818.9754010705219,-0.3447265450057773
1985,12,0.3739233852464437,0.2727272727272734,0.6657963446475197,4,1,1,3,1,-0.24952817895582147,-0.7692047390156219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,133,-0.7248105598752768,0.5083988858095871,820.2954341695028,-0.30235191416116863
1984,8,-1.5505407693929982,0.2727272727272734,0.8328981723237598,7,1,1,1,1,-0.4812583443492431,-0.9684838548155976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,-0.6125183056473018,-0.4885853201254349,818.5577956663626,-0.3588514219539802
1983,12,-1.127158655372321,0.2727272727272734,0.5195822454308094,1,1,1,1,1,-0.4649498730037951,-0.5507822839116846,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,-0.4277976562613483,-0.33194018491163557,820.2722623077755,-0.2529148448424586
1980,12,0.41241266833923257,0.2727272727272734,0.164490861618799,1,1,2,1,1,-0.2668226521963994,0.19852431900419326,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0.6128082531537187,0.23767848859308885,819.1344082175432,0.12637826490485002
1979,8,-1.0116908060939545,0.2727272727272734,0.6449086161879896,9,4,4,1,1,-0.47090926845796,-0.03736641019816486,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,512,-0.5050097133780233,0.6337381401885448,816.120861239502,-0.2952894756870672
1979,1,0.02751983741134415,0.2727272727272734,0.41514360313315923,2,2,1,1,1,-0.8779821228661163,-0.19850860772078077,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45,-0.7427720243456328,0.6878869924667995,818.564249865154,-0.21760265247195132
1978,1,0.18147696978249953,0.2727272727272734,0.3942558746736293,2,1,1,1,1,-0.5494896754922299,-0.868004309225453,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,197,0.04102438234656369,0.4371965516214966,817.8999575453735,0.04869144168973416
1976,12,0.6048590838031768,0.2727272727272734,0.6657963446475197,1,5,3,2,1,-0.5829388037826156,0.47206422245650204,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46,-0.3345280916731212,1.8244509196183973,817.9075395138144,-0.30235191416116863
1973,8,-0.3188837104237554,0.2727272727272734,0.4986945169712793,1,1,1,1,1,-0.8426438149446618,-0.9710974999289163,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,453,-0.6843650480201271,0.25207048273246113,816.3958719568423,-0.2458524063683571
1973,8,0.02751983741134415,0.2727272727272734,0.5613577023498695,5,1,1,1,1,-0.831939778371132,-0.05154940738652945,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,-0.6610379973480269,0.0952738202169077,815.0197209343312,-0.26703972179066143
1972,5,-0.7807551075372214,0.2727272727272734,0.8537859007832898,3,1,1,1,1,-0.8365148271645345,-0.9682780775745036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,-0.7600180567880064,-0.2037759833730726,814.9427125521973,-0.36591386042808155
1972,12,-1.0501800891867434,0.2727272727272734,0.5613577023498695,2,2,1,1,1,-0.7826396836146385,-0.051167865800640644,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.292146094283969,0.28915392101349247,815.6865252404946,-0.007808066103077327
1971,5,-1.2041372215578987,0.2727272727272734,0.20626631853785904,2,1,1,1,1,-0.7099555679132452,-0.05017307748783833,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,337,-0.6097746615486905,-0.36042111858687187,815.3141357901402,-0.14697826773093697
1970,12,1.9134947089579972,0.2727272727272734,0.8120104438642297,3,1,2,1,1,-0.6195786342056415,0.2899785746401753,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,601,-0.42732020102121243,1.0780175593143118,814.7024669034552,-0.3517889834798787
1969,1,0.8742840654526987,0.2727272727272734,0.9373368146214098,1,4,2,1,1,-0.6840237180713297,-0.7255177478975128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,905,0.045834533743116634,1.6164818792859488,814.3554909182997,-0.13493195863690322
1968,1,-1.0116908060939545,0.2727272727272734,0.7702349869451697,2,1,1,1,1,-0.5295921572485092,-0.9705240733517256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,560,-0.6334672143820226,-0.004257920344664795,813.6510032549355,0.032857938624251584
1968,5,0.4509019514320214,0.2727272727272734,0.5613577023498695,1,2,3,1,2,-0.874905796953311,-0.5165795204164813,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,832,-0.8769957133983712,0.8445321276805988,814.6268825377069,-0.26703972179066143
1967,12,-0.4728408427949108,0.2727272727272734,0.4778067885117494,3,1,1,2,1,-0.721874358821575,-0.47355405259460726,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,373,-0.795091155074471,0.19510861538198873,813.2396679882328,0.09855086562238412
1963,12,-0.3573729935165442,0.2727272727272734,0.6449086161879896,2,6,3,1,1,-0.7183839121128153,-0.696668097857494,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,163,-0.5952330167053483,1.4911306928196035,811.6181548129972,-0.2952894756870672
1962,6,0.14298768668971068,0.2727272727272734,0.8746736292428199,1,1,1,2,1,-0.7087881416694114,-0.05015213598811489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,849,-0.6092807457932707,0.42295608478387847,811.7330176817542,-0.0024542537462556163
1960,1,2.5293232384426187,0.2727272727272734,0.7284595300261096,9,3,1,1,1,-0.4988998902569067,-0.35857367657078615,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,707,-0.2806184989761145,1.921169645107752,808.5511634550464,-0.3235392295834729
1960,12,0.8357947823599098,0.2727272727272734,0.5613577023498695,2,1,1,1,1,-0.8846119996089695,-0.051763752788760956,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,440,-0.6830114082246745,0.6792844878610045,810.6573900952709,-0.26703972179066143
1959,1,-1.2426265046506875,0.2727272727272734,0.5613577023498695,1,1,1,1,1,-0.8772012093651734,-0.9705389880075973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,353,-1.071341054606798,-0.08970072137037347,810.5829464310846,-0.26703972179066143
1956,12,2.5293232384426187,0.2727272727272734,0.5613577023498695,1,4,1,1,1,-0.7386127269932997,0.9454869067789514,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0.1753396120597428,2.2288219533035276,809.3412464771342,-0.26703972179066143
1956,7,-0.1264372949598112,0.2727272727272734,0.8746736292428199,5,4,1,3,2,-0.6725269359741154,-0.04941304534724968,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,877,-0.22104411647986422,1.2462297415078778,807.8917924919986,-0.37297629890218303
1955,12,-0.16492657805260005,0.2727272727272734,0.41514360313315923,3,2,1,1,1,-0.8302990712176359,-0.05153983856808881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,-0.6603523071103199,0.616684658278709,808.2911939130875,-0.21760265247195132
1952,5,-1.4350729201146317,0.2727272727272734,0.7702349869451697,4,1,3,1,1,-0.6058495438178532,-0.7790073914725293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,352,-0.8770164059741374,-0.16090305555846404,806.6061917749554,0.032857938624251584
1951,1,-0.8192443906300103,0.2727272727272734,0.7493472584856398,14,1,1,1,1,-0.5028360098222651,-0.8162428834978905,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,725,-0.5566261784600429,0.06694441384342573,802.5473362505372,0.3772612106149928
1950,2,-0.7037765413516438,0.2727272727272734,0.5613577023498695,1,8,1,1,1,-0.7819455382804671,-0.05116098217038173,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,344,-0.6401029644862926,1.9782711076725912,806.8578465692335,-0.26703972179066143
1947,12,-1.0116908060939545,0.2727272727272734,0.7493472584856398,1,1,2,1,2,-0.8251245332719943,-0.9181290100288239,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,529,-1.0273791415984999,-0.28921878439878124,805.5611693933147,-0.3306016680575744
1946,12,-0.7807551075372214,0.2727272727272734,1.0000000000000002,14,6,2,2,1,-0.625238285083687,-0.7582619030583995,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,567,-0.8762334394146998,1.6194464216599207,800.6610342800114,-0.4153509297467917
1946,7,-0.3188837104237554,0.2727272727272734,0.5613577023498695,7,9,2,1,1,-0.678521827496505,-0.8385432605900024,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,751,-0.6391131335150426,2.7132889482986644,802.9090077925014,0.07030111172597837
1945,7,-0.8192443906300103,0.2727272727272734,0.5613577023498695,9,2,1,1,1,-0.8569763384922696,-0.7788028008570054,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,840,-0.9812571242680348,0.37459672203920114,802.072696082273,-0.26703972179066143
1940,12,-0.3958622766093331,0.2727272727272734,0.9164490861618801,2,6,3,1,1,-0.7386521670691049,-0.0506358353442032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,864,-0.32843637606858656,1.4768902259819852,802.0190436232014,-0.387101175850386
1940,7,-1.16564793846511,0.2727272727272734,0.5613577023498695,7,6,1,1,2,-0.7776307939873789,-0.9662896409231646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,354,-1.0281653474750023,1.192080889229623,800.6821087999499,-0.26703972179066143
1938,5,-0.7807551075372214,0.2727272727272734,0.9373368146214098,2,1,1,1,1,-0.8032352912001113,-0.8908979991025844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,743,-0.07414441856670995,0.08118488068104388,801.1851350736824,-0.13493195863690322
1935,7,-1.0116908060939545,0.2727272727272734,0.5613577023498695,1,1,1,2,1,-0.8686860969988319,-0.9204302452722374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,-0.7529995544599992,-0.28921878439878124,800.3928458841325,-0.26703972179066143
1933,7,-0.8577336737227992,0.2727272727272734,0.7911227154046998,1,1,1,1,1,-0.6777527460183037,-0.7677549076187113,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,425,-0.23577956053021243,0.05270394700580763,799.4978515324266,-0.3447265450057773
1932,1,-2.2433478650631975,0.2727272727272734,0.5822454308093994,1,1,1,1,1,-0.8231840815423788,-0.05149603619367444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,286,-0.6573778022888315,-0.4599528591484444,799.4015382653126,-0.2741021602647628
1926,12,-1.0886693722795322,0.2727272727272734,0.5613577023498695,2,1,1,1,1,-0.6390896397064714,-0.04856792586586532,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,566,-0.2861932623928345,-0.03273885401990104,796.5352396941429,-0.26703972179066143
2019,1,-0.3573729935165442,0.18181818181818254,0.0,4,3,1,1,2,-0.05301800125643877,0.0068167281998734765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0.24710405875701627,0.5473736208034934,834.3062437267288,0.5450813640047669
2018,14,0.6048590838031768,0.18181818181818254,0.5613577023498695,2,1,1,1,1,-0.8893369206904319,-0.051775380374799444,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,625,-0.4187534731180401,0.5730415394065119,834.6635892049777,0.38845954165257846
2019,8,-0.08794801186702236,0.18181818181818254,0.6031331592689295,1,1,1,1,1,-0.8820681147195345,-0.05175704430118133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,705,-0.6819517212219295,0.31671313632938597,835.404728349654,-0.25541903613913597
2016,14,0.06600912050413299,0.18181818181818254,0.6866840731070496,4,1,1,1,1,-0.7872029003852996,-0.9232014865366941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,-1.013785945494231,0.37367500367985845,833.1202251134376,-0.28366879003554174
2017,14,-0.6267979751660662,0.18181818181818254,0.8746736292428199,8,1,1,1,1,1.1999932070745976,2.021436099146718,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,244,1.3324467867919174,0.11734660060273241,832.1213225942644,-0.0879990806148706
2016,12,-1.0116908060939545,0.18181818181818254,0.5613577023498695,1,1,1,1,1,-0.7638228234479801,-0.05096472337641756,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,605,-0.6324904727051404,-0.3100189318275651,834.1752455561411,-0.24129415919093308
2016,14,0.18147696978249953,0.18181818181818254,0.4569190600522193,1,1,1,1,1,-0.19703738206668783,2.021436099146718,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,351,0.4858399254940296,0.4163964041927128,834.524624702006,-0.20598196682042585
