Released_Year,Certificate,Runtime,IMDB_Rating,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Title_Encoded,Commercial_Impact,Entertainment_Quality,Cultural_Significance,Critical_Intensity
1972,12,-1.0501800891867434,-0.1744880720861734,0.06304525396827329,2,2,1,1,1,-0.7826396836146385,-0.051167865800640644,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.2921460942839689,0.1868303248636164,815.8322558579142,0.28733038684451234
1971,5,-1.2041372215578987,-0.1744880720861734,-1.5081760287301285,2,1,1,1,1,-0.7099555679132452,-0.05017307748783833,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,337,-0.6097746615486906,-0.4627447147367474,815.8155215022779,0.5593510240884438
1970,12,1.9134947089579972,-0.1744880720861734,1.1721426299906745,3,1,2,1,1,-0.6195786342056415,0.2899785746401753,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,601,-0.4273202010212126,0.9756939631644342,814.5971468657799,-0.34690288738296504
1969,1,0.8742840654526987,-0.1744880720861734,1.7266913180018753,1,4,2,1,1,-0.6840237180713297,-0.7255177478975128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,905,0.04583453374311669,1.51415828313607,814.124645553077,-0.27517204096532777
1968,1,-1.0116908060939545,-0.1744880720861734,0.9872930673202743,2,1,1,1,1,-0.5295921572485092,-0.9705240733517256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,560,-0.6334672143820224,-0.10658151649454017,813.5875249931095,0.08611942752961108
1968,5,0.4509019514320214,-0.1744880720861734,0.06304525396827329,1,2,3,1,2,-0.874905796953311,-0.5165795204164813,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,832,-0.8769957133983715,0.7422085315307219,814.7726131551267,0.028098731156928326
1967,12,-0.4728408427949108,-0.1744880720861734,-0.30665387137252714,3,1,1,2,1,-0.721874358821575,-0.47355405259460726,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,373,-0.795091155074471,0.09278501923211299,813.4690821573508,0.49044010418686557
1963,12,-0.3573729935165442,-0.1744880720861734,0.4327443793090737,2,6,3,1,1,-0.7183839121128153,-0.696668097857494,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,163,-0.5952330167053481,1.388807096669724,811.6802018787187,-0.09690180835636947
1962,6,0.14298768668971068,-0.1744880720861734,1.4494169739962748,1,1,1,2,1,-0.7087881416694114,-0.05015213598811489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,849,-0.6092807457932709,0.3206324886340024,811.5649349803051,-0.07013124686201114
1960,1,2.5293232384426187,-0.1744880720861734,0.8024435046498741,9,3,1,1,1,-0.4988998902569067,-0.35857367657078615,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,707,-0.2806184989761145,1.818846048957873,808.5295269690696,-0.22190234786966725
1960,12,0.8357947823599098,-0.1744880720861734,0.06304525396827329,2,1,1,1,1,-0.8846119996089695,-0.051763752788760956,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,440,-0.6830114082246748,0.576960891711128,810.8031207126907,0.028098731156928326
1959,1,-1.2426265046506875,-0.1744880720861734,0.06304525396827329,1,1,1,1,1,-0.8772012093651734,-0.9705389880075973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,353,-1.071341054606798,-0.19202431752024868,810.7286770485042,0.028098731156928326
1956,12,2.5293232384426187,-0.1744880720861734,0.06304525396827329,1,4,1,1,1,-0.7386127269932997,0.9454869067789514,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0.17533961205974247,2.1264983571536478,809.4869770945538,0.028098731156928326
1956,7,-0.1264372949598112,-0.1744880720861734,1.4494169739962748,5,4,1,3,2,-0.6725269359741154,-0.04941304534724968,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,877,-0.22104411647986433,1.143906145358,807.7237097905495,-0.44065329201793835
1955,12,-0.16492657805260005,-0.1744880720861734,-0.5839282153781274,3,2,1,1,1,-0.8302990712176359,-0.05153983856808881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,-0.6603523071103199,0.5143610621288325,808.5833707459793,0.24684967530519944
1952,5,-1.4350729201146317,-0.1744880720861734,0.9872930673202743,4,1,3,1,1,-0.6058495438178532,-0.7790073914725293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,352,-0.8770164059741374,-0.2632266517083391,806.5427135131293,0.08611942752961108
1951,1,-0.8192443906300103,-0.1744880720861734,0.8948682859850743,14,1,1,1,1,-0.5028360098222651,-0.8162428834978905,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,725,-0.5566261784600427,-0.03537918230644976,802.5047788766359,0.4547103959245749
1950,2,-0.7037765413516438,-0.1744880720861734,0.06304525396827329,1,8,1,1,1,-0.7819455382804671,-0.05116098217038173,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,344,-0.6401029644862928,1.8759475115227107,807.0035771866532,0.028098731156928326
1947,12,-1.0116908060939545,-0.1744880720861734,0.8948682859850743,1,1,2,1,2,-0.8251245332719943,-0.9181290100288239,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,529,-1.0273791415984999,-0.3915423805486569,805.5186120194132,-0.25315248274799174
1946,12,-0.7807551075372214,-0.1744880720861734,2.0039656620074755,14,6,2,2,1,-0.625238285083687,-0.7582619030583995,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,567,-0.8762334394146998,1.5171228255100417,800.3674262510149,-0.6281541012878851
1946,7,-0.3188837104237554,-0.1744880720861734,0.06304525396827329,7,9,2,1,1,-0.678521827496505,-0.8385432605900024,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,751,-0.6391131335150424,2.6109653521487832,803.054738409921,0.36543956467356775
1945,7,-0.8192443906300103,-0.1744880720861734,0.06304525396827329,9,2,1,1,1,-0.8569763384922696,-0.7788028008570054,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,840,-0.9812571242680348,0.27227312588932495,802.2184266996927,0.028098731156928326
1940,12,-0.3958622766093331,-0.1744880720861734,1.634266536666675,2,6,3,1,1,-0.7386521670691049,-0.0506358353442032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,864,-0.32843637606858656,1.374566629832106,801.8091191459032,-0.5031535617745873
1940,7,-1.16564793846511,-0.1744880720861734,0.06304525396827329,7,6,1,1,2,-0.7776307939873789,-0.9662896409231646,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,354,-1.0281653474750023,1.0897572930797441,800.8278394173695,0.028098731156928326
1938,5,-0.7807551075372214,-0.1744880720861734,1.7266913180018753,2,1,1,1,1,-0.8032352912001113,-0.8908979991025844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,743,-0.07414441856670989,-0.021138715468831663,800.9542897084597,-0.27517204096532777
1935,7,-1.0116908060939545,-0.1744880720861734,0.06304525396827329,1,1,1,2,1,-0.8686860969988319,-0.9204302452722374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,-0.752999554459999,-0.3915423805486569,800.5385765015523,0.028098731156928326
1933,7,-0.8577336737227992,-0.1744880720861734,1.0797178486554744,1,1,1,1,1,-0.6777527460183037,-0.7677549076187113,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,425,-0.23577956053021232,-0.04961964914406785,799.4134523826758,-0.3156527525046406
1932,1,-2.2433478650631975,-0.1744880720861734,0.1554700353034734,1,1,1,1,1,-0.8231840815423788,-0.05149603619367444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,286,-0.6573778022888316,-0.5622764552983189,799.5263479948078,-0.0031514037213961205
1926,12,-1.0886693722795322,-0.1744880720861734,0.06304525396827329,2,1,1,1,1,-0.6390896397064714,-0.04856792586586532,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,566,-0.2861932623928345,-0.13506245016977636,796.6809703115625,0.028098731156928326
2019,1,-0.3573729935165442,-0.5521678817965163,-2.4208707444152293,4,3,1,1,2,-0.05301800125643877,0.0068167281998734765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0.24710405875701622,0.37943641913104786,835.0142232071219,1.5714779662351834
2018,14,0.6048590838031768,-0.5521678817965163,0.06304525396827329,2,1,1,1,1,-0.8893369206904319,-0.051775380374799444,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,625,-0.4187534731180402,0.4051043377340672,834.8093198223974,0.7648118030195018
2019,8,-0.08794801186702236,-0.5521678817965163,0.2478948166386735,1,1,1,1,1,-0.8820681147195345,-0.05175704430118133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,705,-0.6819517212219295,0.14877593465694164,835.5086171912246,0.07255783241934174
2016,14,0.06600912050413299,-0.5521678817965163,0.6175939419794739,4,1,1,1,1,-0.7872029003852996,-0.9232014865366941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,284,-1.013785945494231,0.205737802007414,833.1404304033099,-0.05244270709395604
2017,14,-0.6267979751660662,-0.5521678817965163,1.4494169739962748,8,1,1,1,1,1.1999932070745976,2.021436099146718,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,244,1.3324467867919165,-0.050590601069711555,831.9532398928153,-0.07446226531129202
2016,12,-1.0116908060939545,-0.5521678817965163,0.06304525396827329,1,1,1,1,1,-0.7638228234479801,-0.05096472337641756,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,605,-0.6324904727051406,-0.4779561335000091,834.3209761735608,0.13505810217599062
2016,14,0.18147696978249953,-0.5521678817965163,-0.39907865270772724,1,1,1,1,1,-0.19703738206668783,2.021436099146718,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,351,0.48583992549402905,0.2484592025202683,834.7749597590487,0.2913087765676129
2017,12,-0.7422658244444327,-0.5521678817965163,0.8948682859850743,1,1,1,1,1,-0.746366645896601,-0.14493909196946367,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,594,0.001041949190803082,-0.3782728656366826,834.2351100295722,-0.1461931117289294
2016,1,0.9897519147310652,-0.5521678817965163,0.06304525396827329,1,3,1,1,1,-0.8821154428105007,-0.05175717203919061,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,941,-0.415745632280988,1.1628136225017975,834.3209761735608,0.7316305913802141
2016,5,-0.8192443906300103,-0.5521678817965163,0.5251691606442738,1,1,1,2,1,-0.5237629140445015,0.01016179018546826,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0.4258207221141273,-0.46134951466408647,833.9293279174951,0.2380390834719524
2016,12,2.3753661060714633,-0.5521678817965163,0.06304525396827329,4,3,1,1,1,-0.8298928384368424,-0.9358712105023697,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,501,-1.036918454726965,1.6754704286560484,833.621443456941,0.13505810217599062
2016,14,0.5663698007103879,-0.5521678817965163,1.634266536666675,1,1,1,1,1,-0.015269904703286895,0.003451872686251963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,510,-0.2983302920579574,0.39086387089644914,833.8614752151249,-0.3961941907555249
2015,8,-0.8577336737227992,-0.5521678817965163,-0.30665387137252714,1,1,1,1,1,-0.8491277634070359,-0.9634403892570086,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,944,-1.0566541676668242,-0.13603340209542006,834.0151940614838,0.26005864168928844
2016,14,0.41241266833923257,-0.5521678817965163,-1.2309016847245282,1,1,1,1,1,1.2059723225666652,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,647,2.001245305884081,0.33390200354597677,834.4428878122177,0.8317916461601169
2016,14,0.9512626316382763,-0.5521678817965163,-0.30665387137252714,4,4,4,1,2,1.62814283799305,2.021436099146718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,148,2.176631422308881,1.456225463859954,833.1542241693936,0.5192902973768725
2015,1,1.759537576586842,-0.5521678817965163,-0.9536273407189279,8,1,2,1,1,1.0499907667647006,0.13484602185796024,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,802,0.2001959415873132,0.8323183428626099,831.8282060952407,0.8161504193541991
2019,12,0.48939123452481026,-0.5521678817965163,1.1721426299906745,1,1,7,1,1,-0.42431476290170295,1.2393038679720865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,489,0.05822307503566754,0.36238293722121295,835.2383225097917,-0.2399435163639027
2017,14,-1.0886693722795322,-0.5521678817965163,-1.5081760287301285,1,1,1,1,1,-0.7890250318874996,-0.8345513294180219,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,-0.6833198727087781,-0.5610327825274131,835.2567124460692,1.0036512286241457
2014,8,-0.1264372949598112,-0.5521678817965163,0.06304525396827329,1,1,1,1,1,-0.7848325518294074,-0.05118931434155981,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,618,-0.6413144124597729,-0.1504253962347932,833.812012449032,0.13505810217599062
2013,6,0.296944819060866,-0.5521678817965163,0.6175939419794739,4,1,1,1,1,-0.81180561967258,-0.9451227776773017,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,471,-1.0333455874062603,0.29118060303312254,831.8987304493595,-0.05244270709395604
2013,1,0.7203269330815433,-0.5521678817965163,0.710018723314674,1,1,1,1,1,-0.6693362338414751,-0.9139880959706188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449,-0.9608945239792934,0.4478257382469215,832.8900699426074,-0.08369284197228047
2013,12,-0.7037765413516438,-0.5521678817965163,-0.214229090037327,1,3,2,3,1,-0.790030753820532,-0.8857730041837092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,841,-0.9990158001664873,0.5362330816466018,833.1603646240403,0.22880850681096399
2012,14,0.14298768668971068,-0.5521678817965163,0.06304525396827329,1,3,1,1,1,-0.8326773077886891,-0.9688836657964546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,953,-0.7586817886553063,0.5645624880200829,832.4088753196111,0.13505810217599062
2014,12,-0.7807551075372214,-0.5521678817965163,-0.39907865270772724,1,1,1,1,1,0.631626218653517,2.021436099146718,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1.762639508064913,-0.44710904782646843,833.3718226296278,0.5505404322551969
2013,8,0.02751983741134415,-0.5521678817965163,-2.155149498076529,1,1,2,1,1,0.2058666563288594,-0.6588529392411687,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,-0.4886106805549708,-0.09346352888432083,833.7279834550494,0.8850613392557773
2012,12,0.4509019514320214,-0.5521678817965163,0.06304525396827329,1,1,1,1,1,-0.8567042019692137,-0.9381630754955922,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,259,-1.0490333017812041,0.06318160632947814,832.6653762349603,0.13505810217599062
2013,6,0.14298768668971068,-0.5521678817965163,0.4327443793090737,11,1,1,1,1,-0.6986599302026374,-0.8657624052605415,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417,-0.9525320565956046,-0.10533784372363433,829.8954313871714,0.010057562662692837
2019,12,-0.8577336737227992,-0.5521678817965163,0.5251691606442738,1,12,3,1,1,-0.18796222062391252,2.021436099146718,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,1.1559246629641369,2.6236245445977007,835.1710278714455,-0.02119257221563159
2013,8,0.3354341021536549,-0.5521678817965163,-2.4208707444152293,3,2,1,1,2,-0.5617673710903871,-0.9705976441370681,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,452,-0.9403225097311803,0.6130733780665153,833.126780535034,1.3122463105475994
2012,1,-1.0886693722795322,-0.5521678817965163,0.5251691606442738,6,1,1,1,1,0.2680123837751047,-0.04120317984733194,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,541,-0.1996673128376126,-0.5064370671752453,830.832947291925,-0.02119257221563159
2014,12,-0.7807551075372214,-0.5521678817965163,-0.214229090037327,2,1,2,2,1,0.21603825187901912,2.021436099146718,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,1.5899880393761485,-0.44710904782646843,832.9783073728776,0.488040162498548
2015,1,0.296944819060866,-0.5521678817965163,0.2478948166386735,1,8,3,1,2,0.442152150477781,0.46510548185068545,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.08837021682172191,2.1597858963494287,834.1718534973955,0.07255783241934174
2010,1,-0.6267979751660662,-0.5521678817965163,0.06304525396827329,1,1,1,1,2,-0.8484415060880255,-0.051635122441782165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,432,-0.6679299749361183,-0.050590601069711555,831.8375762656601,0.5055801473319178
2010,1,0.8357947823599098,-0.5521678817965163,-1.046052122054128,1,1,1,1,1,-0.5505151174631651,-0.9697187433118387,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-0.669047657476814,0.49054713875977574,832.1619298833797,1.1066322099201074
2011,8,1.3746447456589534,-0.5521678817965163,-0.6763529967133275,8,4,1,3,2,0.6790607978244246,1.1250313959370397,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,789,0.4679270332769115,1.6128705990737529,830.0915177522103,0.7224000147192255
2013,14,0.4509019514320214,-0.5521678817965163,0.3403195979738736,3,12,1,1,3,0.6720956804372272,1.218837461616593,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1.1713104306222994,3.732317860537117,832.3816105036753,0.3786485310576567
2010,8,-0.1264372949598112,-0.5521678817965163,0.06304525396827329,1,1,1,1,1,-0.7414208603906296,-0.9722133576050455,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-0.7494200904935491,0.13453546781932355,831.8375762656601,0.7316305913802141
2015,8,0.9512626316382763,-0.5521678817965163,-0.5839282153781274,1,1,1,1,1,-0.2822752738968747,2.021436099146718,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,724,0.4504287769792283,0.5332685392726301,834.4151187106852,0.35380904632426174
2009,8,0.2584555359680772,-0.5521678817965163,0.06304525396827329,3,1,2,1,1,-0.781215896878071,-0.9611484424275399,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,504,-1.0274645319703963,0.2769401361955044,830.7447636400825,0.4723989356926301
2008,1,0.10449840359692184,-0.5521678817965163,-1.3233264660597284,1,1,2,1,1,-0.7586956135933048,-0.05090321061191019,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,167,-0.07065130589850244,0.2199782688450321,831.15871740316,1.570904659711008
2013,14,1.4901125949373202,-0.5521678817965163,-1.138476903389328,5,1,1,2,1,1.3826638621739376,2.021436099146718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,805,1.8084240653423345,0.7326350749992833,831.8163331082691,0.5413098555942084
2009,14,0.8357947823599098,-0.5521678817965163,0.3403195979738736,3,1,1,1,2,-0.7182813679157218,-0.9268722513604251,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,196,-0.9867170360342914,0.49054713875977574,830.6636752356527,0.04130769754101729
2009,8,1.1437090471022204,-0.5521678817965163,-0.214229090037327,1,1,1,1,1,-0.16501992852803074,-0.7658078187307698,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,499,-0.6882554074028717,0.6044708734607204,831.5047646854399,0.5661493403276034
2020,8,0.2584555359680772,-0.5521678817965163,-0.12180430870212691,1,2,1,1,2,-0.6347433433527389,-0.048445716188541356,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,898,-0.5777926917312874,0.5845924443912792,836.0306350484478,0.5680804170885667
2020,12,-0.2034158611453889,-0.5521678817965163,0.2478948166386735,3,3,2,1,1,-0.8554697275965112,-0.051666125120155906,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,-0.6708629800615227,0.43639828648152,835.2436045349472,0.07255783241934174
2010,14,-0.24190514423817772,-0.5521678817965163,0.06304525396827329,2,2,3,1,2,0.3539720289925266,0.9429706263395607,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,782,0.25531257036340965,0.39946637550224406,831.8169561899679,0.13505810217599062
2008,1,-1.2426265046506875,-0.5521678817965163,-2.4208707444152293,1,2,1,1,1,1.238246136598056,1.994238635966659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,735,1.6302092414668379,0.029214237724173836,831.4796923373617,1.6046591778744712
2008,6,-1.0886693722795322,-0.5521678817965163,-2.155149498076529,1,1,1,1,1,-0.23698229084218903,-0.7875883106097737,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,759,-0.7274301122230699,-0.22147620312112856,831.6584835317989,0.8850613392557773
2007,8,-1.396583637021843,-0.5521678817965163,0.8948682859850743,2,1,1,1,1,-0.5528657459811547,-0.7792135574357928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,581,-0.8550926964893886,-0.3353999378220732,830.0131547779565,-0.1461931117289294
2012,14,1.7980268596796307,-0.5521678817965163,-1.8778751540709289,5,1,4,2,1,1.997806780499979,2.021436099146718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,804,2.063978452844877,0.8465588097002279,831.6186688687653,0.791310934620804
2007,1,-0.010969445681444688,-0.5521678817965163,0.6175939419794739,2,1,1,1,1,-0.8677119271264436,-0.957179568617929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,-1.061707576317669,0.17725686833217782,830.0942431823863,-0.05244270709395604
2007,8,0.02751983741134415,-0.5521678817965163,0.6175939419794739,2,2,1,2,1,0.00211133670406242,0.0695744752933344,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,71,-0.2629404881081717,0.49914964336557066,830.0942431823863,-0.05244270709395604
2011,1,-0.8577336737227992,-0.5521678817965163,-0.029379527366926807,1,2,1,1,2,1.264986507993978,-0.2550190112749471,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0.12342676568160277,0.17161890610035466,832.2785057184535,0.5036490705709545
2007,1,1.3361554625661647,-0.5521678817965163,-0.214229090037327,6,7,2,3,2,0.5585279821561691,1.690700960858134,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.6588344653796296,2.521587056823459,829.2985193585923,0.5661493403276034
2009,14,1.528601878030109,-0.5521678817965163,0.4327443793090737,5,1,2,2,1,2.371449240653757,2.021436099146718,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,2.485429925550357,0.7468755418369013,829.7012322112328,0.26928921835027686
2009,8,0.7203269330815433,-0.5521678817965163,-1.4157512473949283,1,1,1,1,1,-0.1357277842275126,-0.9722718705210853,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,543,-0.7640422688525048,0.4478257382469215,831.8561477713027,0.6350602602291817
2006,1,0.6433483668959656,-0.5521678817965163,-0.9536273407189279,3,1,1,1,1,0.15848334925649846,0.06833809328559999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.4405790924619155,0.4193448045716853,829.8003878357084,0.7380412415251436
2006,14,-0.8192443906300103,-0.5521678817965163,0.1554700353034734,1,1,3,2,1,0.7455015495258557,0.2529701372799226,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0.12402140675388945,-0.4067537993119187,830.1549468589163,0.1038079672976662
2007,14,-0.049458728774233525,-0.5521678817965163,0.2478948166386735,3,2,2,1,2,0.8386195685019204,-0.48874926357737214,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356,0.40640854543284743,0.1857078456362177,829.6064038191465,0.33178948810692577
2008,14,1.6825590104012642,-0.5521678817965163,-0.7687777780485276,8,4,2,1,1,1.334357657327735,1.6363756259958868,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,769,0.9580012144563048,1.7267943337746976,828.8768472664033,0.41630931608091065
2004,12,2.5293232384426187,-0.5521678817965163,-1.046052122054128,1,5,1,1,1,-0.7958402769866373,-0.9125695055606988,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,951,-1.012844907900613,2.3477369123980703,829.6785299754789,0.5100597207158839
2005,8,-1.0886693722795322,-0.5521678817965163,-2.4208707444152293,1,2,1,1,2,-0.8089856542525087,-0.972318824067348,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-1.043759879209447,-0.1987847589794706,830.4944932987605,1.3122463105475994
2005,5,0.2584555359680772,-0.5521678817965163,0.3403195979738736,2,2,1,2,2,0.031904369967306515,-0.18661346382547897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,619,-0.3597021848413049,0.5845924443912792,829.347531617516,0.04130769754101729
2005,12,0.18147696978249953,-0.5521678817965163,-0.9536273407189279,1,3,1,1,1,-0.7842843347757152,-0.8674289185783535,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,908,-0.988813730639446,0.8637638189118177,830.3842367367572,0.47880958583755956
2003,14,-1.2426265046506875,-0.5521678817965163,-0.49150343404292735,3,1,2,1,1,-0.8644344568270319,-0.9697066110883381,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,-0.39936808430861803,-0.9029555139320021,828.1670396256924,0.3225589114459373
2005,6,-0.1264372949598112,-0.5521678817965163,-0.39907865270772724,2,1,1,3,1,0.12808293882585436,-0.45034244936001316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,673,0.5004430594894173,0.13453546781932355,829.307266447313,0.5505404322551969
2005,6,0.527880517617599,-0.5521678817965163,-0.5839282153781274,4,3,1,2,2,-0.06557966540039328,1.4729092790809186,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0.30677412212164895,0.9919280204503805,829.2577499027929,0.35380904632426174
2003,1,-0.3573729935165442,-0.5521678817965163,-1.6006008100653286,1,1,1,1,1,-0.8485637703230215,-0.9720329086821533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,586,-1.0600803709096034,0.04909266679361507,829.4268067996885,0.6975605299858307
2004,1,0.02751983741134415,-0.5521678817965163,-2.3399990607469294,1,1,2,4,1,1.062710191211876,0.6848750229444173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,858,0.4397985046767355,0.19149733516979592,830.056942529485,0.9475616090124261
